Date,Open,High,Low,Close,Adj Close,Volume
2021-05-07,16.549999237060547,17.200000762939453,16.549999237060547,17.049999237060547,17.012840270996094,30322
2021-05-10,17.350000381469727,17.799999237060547,16.700000762939453,16.899999618530273,16.86316680908203,146789
2021-05-11,16.75,17.049999237060547,16.25,16.600000381469727,16.563819885253906,29407
2021-05-12,16.850000381469727,17.399999618530273,16.25,17.350000381469727,17.31218719482422,21804
2021-05-14,18.200000762939453,18.200000762939453,17.600000381469727,18.200000762939453,18.160335540771484,9502
2021-05-17,19.100000381469727,19.100000381469727,18.850000381469727,19.100000381469727,19.058372497558594,5821
2021-05-18,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,20.006301879882812,5190
2021-05-19,21.049999237060547,21.049999237060547,19.5,21.049999237060547,21.004121780395508,44356
2021-05-20,21.799999237060547,22.100000381469727,21.549999237060547,22.100000381469727,22.051834106445312,35799
2021-05-21,23.100000381469727,23.200000762939453,21.0,21.950000762939453,21.902162551879883,62668
2021-05-24,22.549999237060547,23.0,20.899999618530273,20.899999618530273,20.854448318481445,41517
2021-05-25,20.5,20.5,19.899999618530273,19.899999618530273,19.85662841796875,63397
2021-05-26,19.549999237060547,20.850000381469727,19.350000381469727,20.850000381469727,20.80455780029297,18566
2021-05-27,21.700000762939453,21.850000381469727,20.899999618530273,20.950000762939453,20.904340744018555,12025
2021-05-28,21.0,21.450000762939453,19.950000762939453,19.950000762939453,19.90652084350586,18143
2021-05-31,19.25,20.399999618530273,19.25,20.0,19.956411361694336,10844
2021-06-01,19.700000762939453,20.0,19.399999618530273,19.549999237060547,19.50739097595215,14090
2021-06-02,19.600000381469727,20.5,19.600000381469727,20.5,20.455322265625,9361
2021-06-03,20.0,20.950000762939453,19.799999237060547,19.850000381469727,19.806737899780273,11417
2021-06-04,20.25,20.25,19.600000381469727,19.950000762939453,19.90652084350586,10103
2021-06-07,20.049999237060547,20.649999618530273,20.049999237060547,20.450000762939453,20.405431747436523,28936
2021-06-08,20.799999237060547,21.299999237060547,20.399999618530273,21.149999618530273,21.103904724121094,12779
2021-06-09,21.25,22.200000762939453,21.200000762939453,21.5,21.453140258789062,98189
2021-06-10,22.0,22.549999237060547,21.950000762939453,22.549999237060547,22.500852584838867,16940
2021-06-11,23.649999618530273,23.649999618530273,23.649999618530273,23.649999618530273,23.59845542907715,39345
2021-06-14,24.799999237060547,24.799999237060547,24.799999237060547,24.799999237060547,24.745948791503906,49574
2021-06-15,26.0,26.0,26.0,26.0,25.943334579467773,10763
2021-06-16,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,27.240501403808594,106381
2021-06-17,28.649999618530273,28.649999618530273,28.649999618530273,28.649999618530273,28.587556838989258,99916
2021-06-18,30.049999237060547,30.049999237060547,27.25,30.049999237060547,29.984506607055664,1254293
2021-06-21,31.100000381469727,31.549999237060547,29.850000381469727,31.549999237060547,31.481237411499023,170560
2021-06-22,33.099998474121094,33.099998474121094,32.29999923706055,33.099998474121094,33.02785873413086,358232
2021-06-23,34.0,34.75,32.0,34.650001525878906,34.57448196411133,728180
2021-06-24,33.849998474121094,35.349998474121094,32.95000076293945,32.95000076293945,32.87818908691406,167260
2021-06-25,31.399999618530273,31.799999237060547,31.350000381469727,31.350000381469727,31.281675338745117,7631
2021-06-28,29.799999237060547,32.900001525878906,29.799999237060547,32.900001525878906,32.82830047607422,268636
2021-06-29,34.0,34.5,32.099998474121094,34.25,34.17535400390625,232109
2021-06-30,35.29999923706055,35.29999923706055,32.54999923706055,32.54999923706055,32.47905731201172,210243
2021-07-01,32.70000076293945,34.150001525878906,31.200000762939453,34.150001525878906,34.0755729675293,102653
2021-07-02,35.599998474121094,35.849998474121094,35.0,35.849998474121094,35.77186584472656,122135
2021-07-05,37.599998474121094,37.599998474121094,37.599998474121094,37.599998474121094,37.51805114746094,34950
2021-07-06,39.45000076293945,39.45000076293945,39.45000076293945,39.45000076293945,39.36402130126953,204302
2021-07-07,40.79999923706055,41.400001525878906,37.5,38.400001525878906,38.31631088256836,237555
2021-07-08,39.900001525878906,40.0,37.0,38.0,37.917179107666016,169013
2021-07-09,38.70000076293945,39.900001525878906,38.20000076293945,39.349998474121094,39.26423645019531,105305
2021-07-12,39.5,41.29999923706055,39.5,41.29999923706055,41.20998764038086,181409
2021-07-13,43.20000076293945,43.25,39.45000076293945,40.900001525878906,40.81086349487305,140755
2021-07-14,40.900001525878906,40.95000076293945,38.900001525878906,38.95000076293945,38.8651123046875,106107
2021-07-15,38.0,39.650001525878906,37.04999923706055,37.04999923706055,36.9692497253418,55787
2021-07-16,35.70000076293945,38.45000076293945,35.20000076293945,37.849998474121094,37.76750946044922,150276
2021-07-19,36.54999923706055,38.5,36.0,37.04999923706055,36.9692497253418,48655
2021-07-20,36.099998474121094,37.900001525878906,35.20000076293945,35.45000076293945,35.37274169921875,23511
2021-07-22,35.900001525878906,36.75,33.70000076293945,34.0,33.925899505615234,42504
2021-07-23,33.29999923706055,34.849998474121094,32.349998474121094,32.95000076293945,32.87818908691406,42599
2021-07-26,34.0,34.54999923706055,33.04999923706055,34.54999923706055,34.47469711303711,11218
2021-07-27,36.20000076293945,36.25,34.79999923706055,35.150001525878906,35.073394775390625,40961
2021-07-28,34.75,36.79999923706055,33.400001525878906,36.29999923706055,36.22088623046875,96264
2021-07-29,35.5,37.75,35.5,36.20000076293945,36.1211051940918,40698
2021-07-30,35.599998474121094,37.79999923706055,35.04999923706055,37.04999923706055,36.9692497253418,47484
2021-08-02,35.650001525878906,38.5,35.650001525878906,37.95000076293945,37.86729431152344,32914
2021-08-03,38.0,38.79999923706055,36.599998474121094,37.0,36.91936111450195,21557
2021-08-04,36.5,37.95000076293945,35.20000076293945,36.400001525878906,36.32067108154297,31100
2021-08-05,35.099998474121094,36.79999923706055,34.599998474121094,35.5,35.422630310058594,35297
2021-08-06,34.20000076293945,36.79999923706055,34.20000076293945,34.900001525878906,34.82394027709961,15588
2021-08-09,36.0,36.0,33.599998474121094,34.54999923706055,34.47469711303711,22548
2021-08-10,33.25,35.150001525878906,32.849998474121094,33.599998474121094,33.52676773071289,46800
2021-08-11,32.150001525878906,35.25,31.950000762939453,34.54999923706055,34.47469711303711,35136
2021-08-12,35.900001525878906,36.25,35.400001525878906,36.25,36.17099380493164,23193
2021-08-13,37.70000076293945,38.04999923706055,36.099998474121094,36.54999923706055,36.470340728759766,32942
2021-08-16,35.5,35.5,34.75,34.75,34.67426300048828,19335
2021-08-17,33.04999923706055,34.29999923706055,33.04999923706055,33.04999923706055,32.977970123291016,13780
2021-08-18,31.600000381469727,33.900001525878906,31.399999618530273,31.5,31.431346893310547,14329
2021-08-20,31.450000762939453,32.849998474121094,30.25,30.649999618530273,30.58319854736328,9258
2021-08-23,30.5,31.75,29.75,30.149999618530273,30.08428955078125,19066
2021-08-24,30.0,31.649999618530273,29.649999618530273,31.649999618530273,31.58102035522461,9520
2021-08-25,32.29999923706055,33.0,31.149999618530273,31.5,31.431346893310547,15179
2021-08-26,30.25,32.400001525878906,30.25,31.600000381469727,31.531129837036133,3087
2021-08-27,31.899999618530273,31.899999618530273,30.75,31.100000381469727,31.03221893310547,14638
2021-08-30,31.0,32.5,31.0,31.100000381469727,31.03221893310547,10069
2021-08-31,31.0,31.850000381469727,30.0,31.0,30.932437896728516,12594
2021-09-01,31.850000381469727,31.850000381469727,29.600000381469727,30.799999237060547,30.732872009277344,7361
2021-09-02,30.799999237060547,31.799999237060547,30.0,30.0,29.934616088867188,16031
2021-09-03,30.450000762939453,30.850000381469727,29.549999237060547,30.5,30.43352699279785,23553
2021-09-06,31.0,32.0,31.0,32.0,31.93025779724121,31197
2021-09-07,33.599998474121094,33.599998474121094,33.599998474121094,33.599998474121094,33.52676773071289,15593
2021-09-08,35.25,35.25,35.25,35.25,35.17317581176758,15179
2021-09-09,36.95000076293945,37.0,34.54999923706055,36.150001525878906,36.07121276855469,154581
2021-09-13,37.400001525878906,37.400001525878906,34.349998474121094,34.5,34.424808502197266,24885
2021-09-14,35.0,35.400001525878906,34.04999923706055,34.400001525878906,34.32502746582031,8129
2021-09-15,34.400001525878906,35.849998474121094,33.20000076293945,35.150001525878906,35.073394775390625,21138
2021-09-16,35.900001525878906,35.900001525878906,33.54999923706055,33.70000076293945,33.62655258178711,8852
2021-09-17,32.79999923706055,34.650001525878906,32.79999923706055,33.20000076293945,33.12763977050781,14390
2021-09-20,33.75,34.45000076293945,33.150001525878906,33.45000076293945,33.377098083496094,8612
2021-09-21,34.0,34.25,32.650001525878906,32.70000076293945,32.62873458862305,5534
2021-09-22,33.849998474121094,34.29999923706055,32.400001525878906,34.29999923706055,34.22524642944336,4874
2021-09-23,35.29999923706055,35.29999923706055,33.79999923706055,34.04999923706055,33.97578811645508,7815
2021-09-24,35.400001525878906,35.400001525878906,34.0,34.650001525878906,34.57448196411133,2838
2021-09-27,33.599998474121094,35.29999923706055,33.5,33.650001525878906,33.576663970947266,16033
2021-09-28,34.650001525878906,34.650001525878906,32.0,32.349998474121094,32.27949142456055,14183
2021-09-29,32.45000076293945,33.29999923706055,32.0,32.5,32.429168701171875,19535
2021-09-30,32.849998474121094,32.849998474121094,31.700000762939453,32.650001525878906,32.57884216308594,9134
2021-10-01,31.799999237060547,33.79999923706055,31.600000381469727,33.099998474121094,33.02785873413086,28682
2021-10-04,34.099998474121094,34.75,33.20000076293945,34.75,34.67426300048828,10127
2021-10-05,34.75,36.45000076293945,34.5,35.25,35.17317581176758,32346
2021-10-06,36.25,36.25,34.650001525878906,34.75,34.67426300048828,30526
2021-10-07,35.79999923706055,35.79999923706055,34.5,35.349998474121094,35.27295684814453,9325
2021-10-08,35.099998474121094,36.0,34.849998474121094,35.400001525878906,35.32284927368164,4412
2021-10-11,35.95000076293945,36.0,34.099998474121094,34.900001525878906,34.82394027709961,9112
2021-10-12,34.79999923706055,35.75,34.5,35.150001525878906,35.073394775390625,20108
2021-10-13,35.04999923706055,35.79999923706055,34.20000076293945,34.349998474121094,34.2751350402832,17965
2021-10-14,33.849998474121094,34.5,32.75,33.75,33.67644500732422,21817
2021-10-18,34.04999923706055,34.79999923706055,33.70000076293945,34.25,34.17535400390625,25625
2021-10-19,33.650001525878906,34.599998474121094,32.54999923706055,32.79999923706055,32.728515625,33076
2021-10-20,31.850000381469727,32.79999923706055,31.5,31.700000762939453,31.630910873413086,29235
2021-10-21,31.850000381469727,32.45000076293945,31.149999618530273,31.450000762939453,31.381458282470703,12974
2021-10-22,32.099998474121094,32.5,30.799999237060547,31.399999618530273,31.331565856933594,21247
2021-10-25,31.399999618530273,32.349998474121094,30.149999618530273,31.049999237060547,30.98232650756836,16876
2021-10-26,30.950000762939453,31.799999237060547,30.899999618530273,31.75,31.680801391601562,13256
2021-10-27,31.850000381469727,33.29999923706055,31.850000381469727,33.29999923706055,33.227420806884766,24450
2021-10-28,34.95000076293945,34.95000076293945,32.599998474121094,33.150001525878906,33.077754974365234,71662
2021-10-29,33.099998474121094,33.79999923706055,32.5,32.900001525878906,32.82830047607422,14949
2021-11-01,34.25,34.25,32.0,32.5,32.429168701171875,10788
2021-11-02,32.79999923706055,34.099998474121094,32.25,33.79999923706055,33.72633361816406,42979
2021-11-03,33.70000076293945,34.0,33.20000076293945,33.45000076293945,33.377098083496094,11133
2021-11-04,33.95000076293945,34.849998474121094,33.79999923706055,34.45000076293945,34.374916076660156,6097
2021-11-08,34.099998474121094,35.20000076293945,34.0,34.400001525878906,34.32502746582031,13385
2021-11-09,34.54999923706055,34.95000076293945,34.150001525878906,34.349998474121094,34.2751350402832,8134
2021-11-10,34.900001525878906,36.04999923706055,34.849998474121094,35.54999923706055,35.4725227355957,66166
2021-11-11,36.150001525878906,37.29999923706055,35.70000076293945,37.29999923706055,37.21870422363281,33987
2021-11-12,39.150001525878906,39.150001525878906,36.5,36.79999923706055,36.71979522705078,36491
2021-11-15,37.29999923706055,37.349998474121094,35.0,35.0,34.9237174987793,41768
2021-11-16,34.29999923706055,35.150001525878906,33.5,33.75,33.67644500732422,17109
2021-11-17,33.75,34.400001525878906,32.650001525878906,32.849998474121094,32.778404235839844,12113
2021-11-18,33.400001525878906,33.849998474121094,32.29999923706055,32.650001525878906,32.57884216308594,17133
2021-11-22,32.54999923706055,33.0,31.049999237060547,31.850000381469727,31.78058433532715,19666
2021-11-23,31.899999618530273,33.400001525878906,31.649999618530273,33.400001525878906,33.327205657958984,13126
2021-11-24,34.25,34.599998474121094,33.0,33.54999923706055,33.47687911987305,17890
2021-11-25,34.25,34.650001525878906,32.349998474121094,33.849998474121094,33.77622604370117,9062
2021-11-26,33.54999923706055,34.099998474121094,33.04999923706055,33.20000076293945,33.12763977050781,35736
2021-11-29,33.75,33.75,32.20000076293945,32.400001525878906,32.32938766479492,17951
2021-11-30,32.20000076293945,32.599998474121094,31.600000381469727,31.799999237060547,31.73069190979004,14114
2021-12-01,31.850000381469727,33.150001525878906,31.450000762939453,32.04999923706055,31.980146408081055,18251
2021-12-02,32.349998474121094,33.650001525878906,32.0,33.650001525878906,33.576663970947266,43919
2021-12-03,34.599998474121094,35.29999923706055,34.150001525878906,35.29999923706055,35.22306442260742,33983
2021-12-06,36.0,36.849998474121094,35.0,35.45000076293945,35.37274169921875,58903
2021-12-07,38.95000076293945,38.95000076293945,36.79999923706055,38.79999923706055,38.71543884277344,167782
2021-12-08,41.0,42.0,38.79999923706055,40.349998474121094,40.26205825805664,211244
2021-12-09,39.25,44.349998474121094,38.5,44.29999923706055,44.20344924926758,253896
2021-12-10,47.099998474121094,48.400001525878906,45.0,46.650001525878906,46.5483283996582,234160
2021-12-13,48.95000076293945,48.95000076293945,44.349998474121094,44.349998474121094,44.25333786010742,53895
2021-12-14,42.5,44.150001525878906,42.150001525878906,42.5,42.40737533569336,54253
2021-12-15,43.650001525878906,44.599998474121094,41.849998474121094,44.25,44.15355682373047,62595
2021-12-16,45.0,46.29999923706055,42.70000076293945,43.150001525878906,43.05595779418945,53985
2021-12-17,43.5,43.5,41.0,41.349998474121094,41.25988006591797,48258
2021-12-20,41.70000076293945,41.70000076293945,39.29999923706055,39.599998474121094,39.51369094848633,46824
2021-12-21,40.400001525878906,41.54999923706055,40.20000076293945,41.25,41.160099029541016,37658
2021-12-22,43.20000076293945,43.20000076293945,40.45000076293945,41.849998474121094,41.7587890625,28862
2021-12-23,43.400001525878906,43.650001525878906,41.54999923706055,43.25,43.155738830566406,44464
2021-12-24,43.95000076293945,44.849998474121094,42.29999923706055,43.099998474121094,43.00606155395508,60681
2021-12-27,43.150001525878906,43.54999923706055,41.75,42.400001525878906,42.307594299316406,15903
2021-12-28,43.79999923706055,44.5,42.29999923706055,44.400001525878906,44.3032341003418,46437
2021-12-29,44.79999923706055,45.70000076293945,43.599998474121094,44.849998474121094,44.75225067138672,60191
2021-12-30,46.900001525878906,46.900001525878906,43.79999923706055,44.349998474121094,44.25333786010742,19046
2021-12-31,45.25,45.25,43.400001525878906,43.75,43.6546516418457,23450
2022-01-03,43.0,44.5,43.0,43.400001525878906,43.30541229248047,46127
2022-01-04,43.849998474121094,43.95000076293945,42.5,43.04999923706055,42.956172943115234,57477
2022-01-05,42.95000076293945,43.95000076293945,42.349998474121094,43.70000076293945,43.604759216308594,27758
2022-01-06,43.650001525878906,43.849998474121094,42.650001525878906,43.04999923706055,42.956172943115234,32669
2022-01-07,44.849998474121094,44.849998474121094,42.5,42.79999923706055,42.706722259521484,43291
2022-01-10,44.70000076293945,44.900001525878906,43.150001525878906,44.5,44.40301513671875,125636
2022-01-11,43.150001525878906,46.70000076293945,43.150001525878906,46.70000076293945,46.59822082519531,124311
2022-01-12,48.79999923706055,49.0,48.75,49.0,48.89320755004883,87488
2022-01-13,51.45000076293945,51.45000076293945,48.25,51.45000076293945,51.337867736816406,391810
2022-01-14,51.45000076293945,54.0,50.29999923706055,54.0,53.88230895996094,113814
2022-01-17,56.70000076293945,56.70000076293945,56.45000076293945,56.70000076293945,56.5764274597168,69441
2022-01-18,59.5,59.5,53.900001525878906,53.900001525878906,53.782527923583984,264666
2022-01-19,51.5,53.45000076293945,51.25,52.900001525878906,52.78470993041992,77940
2022-01-20,55.25,55.5,51.5,55.5,55.3790397644043,48384
2022-01-21,57.79999923706055,57.79999923706055,52.75,52.79999923706055,52.6849250793457,71911
2022-01-24,51.5,52.20000076293945,50.20000076293945,50.20000076293945,50.09059143066406,35095
2022-01-25,48.0,50.29999923706055,47.70000076293945,48.599998474121094,48.49407958984375,96147
2022-01-27,49.0,51.0,48.849998474121094,50.75,50.6393928527832,62812
2022-01-28,52.70000076293945,52.70000076293945,49.599998474121094,49.70000076293945,49.59168243408203,37742
2022-01-31,50.400001525878906,52.150001525878906,48.70000076293945,49.54999923706055,49.44200897216797,130882
2022-02-01,49.54999923706055,50.0,47.650001525878906,48.349998474121094,48.24462127685547,42303
2022-02-02,48.75,49.54999923706055,48.0,49.0,48.89320755004883,18235
2022-02-03,48.900001525878906,51.45000076293945,48.20000076293945,51.349998474121094,51.23808288574219,83063
2022-02-04,53.75,53.75,51.04999923706055,52.099998474121094,51.9864501953125,74246
2022-02-07,54.0,54.25,51.5,52.0,51.88666915893555,54999
2022-02-08,53.04999923706055,53.04999923706055,48.25,49.400001525878906,49.292335510253906,26264
2022-02-09,49.900001525878906,50.0,47.70000076293945,48.25,48.144840240478516,21705
2022-02-10,48.5,48.5,47.25,48.04999923706055,47.945274353027344,20389
2022-02-11,47.349998474121094,47.95000076293945,45.0,45.900001525878906,45.799964904785156,39166
2022-02-15,41.5,44.599998474121094,38.95000076293945,43.900001525878906,43.804325103759766,49351
2022-02-16,45.099998474121094,45.599998474121094,41.04999923706055,42.0,41.90846252441406,41358
2022-02-17,42.099998474121094,42.849998474121094,40.0,40.79999923706055,40.71107864379883,29151
2022-02-18,40.900001525878906,42.599998474121094,40.650001525878906,42.0,41.90846252441406,13805
2022-02-21,43.95000076293945,45.5,40.5,40.95000076293945,40.86075210571289,11885
2022-02-22,40.29999923706055,41.599998474121094,38.54999923706055,39.900001525878906,39.81304168701172,16105
2022-02-23,41.349998474121094,42.29999923706055,40.349998474121094,41.849998474121094,41.7587890625,13983
2022-02-24,41.5,41.5,37.70000076293945,37.70000076293945,37.617835998535156,31502
2022-02-25,38.599998474121094,39.45000076293945,36.650001525878906,37.95000076293945,37.86729431152344,17573
2022-02-28,39.0,40.5,37.29999923706055,39.75,39.663368225097656,29215
2022-03-02,38.900001525878906,41.400001525878906,38.900001525878906,40.04999923706055,39.962711334228516,12839
2022-03-03,41.45000076293945,43.25,41.0,42.150001525878906,42.058135986328125,13836
2022-03-04,43.0,43.0,41.0,41.099998474121094,41.01042175292969,9923
2022-03-07,40.5,41.150001525878906,39.0,40.0,39.91282272338867,37071
2022-03-08,40.0,41.849998474121094,40.0,41.099998474121094,41.01042175292969,7386
2022-03-09,42.0,44.0,41.54999923706055,43.5,43.40519332885742,18873
2022-03-10,45.0,45.349998474121094,42.75,42.900001525878906,42.80650329589844,22163
2022-03-11,45.0,45.0,42.20000076293945,42.75,42.656829833984375,10591
2022-03-14,42.79999923706055,43.45000076293945,42.5,42.849998474121094,42.75660705566406,2772
2022-03-15,43.04999923706055,44.099998474121094,42.400001525878906,43.0,42.906280517578125,15329
2022-03-16,43.79999923706055,43.79999923706055,42.54999923706055,42.75,42.656829833984375,8792
2022-03-17,43.25,43.900001525878906,42.95000076293945,43.150001525878906,43.05595779418945,22239
2022-03-21,45.0,45.0,41.75,42.20000076293945,42.108028411865234,14886
2022-03-22,41.849998474121094,43.0,41.04999923706055,42.75,42.656829833984375,8840
2022-03-23,43.0,43.75,41.099998474121094,41.599998474121094,41.50933074951172,35241
2022-03-24,41.400001525878906,42.349998474121094,41.20000076293945,41.29999923706055,41.20998764038086,8902
2022-03-25,41.650001525878906,42.54999923706055,41.150001525878906,41.79999923706055,41.70889663696289,23968
2022-03-28,41.54999923706055,43.0,41.20000076293945,41.70000076293945,41.60911560058594,38991
2022-03-29,41.70000076293945,45.0,41.599998474121094,43.900001525878906,43.804325103759766,30633
2022-03-30,44.95000076293945,45.400001525878906,43.45000076293945,43.900001525878906,43.804325103759766,10215
2022-03-31,44.599998474121094,45.0,43.45000076293945,43.650001525878906,43.55487060546875,12612
2022-04-01,44.0,47.5,43.79999923706055,46.45000076293945,46.34876251220703,32682
2022-04-04,49.849998474121094,49.849998474121094,46.79999923706055,47.79999923706055,47.69581985473633,23069
2022-04-05,47.95000076293945,49.5,47.04999923706055,48.95000076293945,48.84331512451172,27367
2022-04-06,48.54999923706055,53.79999923706055,48.54999923706055,53.79999923706055,53.682743072509766,123518
2022-04-07,55.0,57.400001525878906,49.5,50.349998474121094,50.24026107788086,136554
2022-04-08,53.95000076293945,54.400001525878906,49.54999923706055,52.099998474121094,51.9864501953125,53458
2022-04-11,52.29999923706055,54.0,50.29999923706055,50.95000076293945,50.838958740234375,39823
2022-04-12,50.70000076293945,51.5,48.95000076293945,49.400001525878906,49.292335510253906,13252
2022-04-13,49.650001525878906,51.25,48.5,50.95000076293945,50.838958740234375,35447
2022-04-18,49.599998474121094,53.20000076293945,49.45000076293945,51.25,51.138301849365234,17158
2022-04-19,52.5,59.150001525878906,52.04999923706055,55.20000076293945,55.07969284057617,96032
2022-04-20,54.0,58.400001525878906,52.29999923706055,56.95000076293945,56.82588195800781,101312
2022-04-21,56.650001525878906,60.0,56.45000076293945,57.79999923706055,57.67402648925781,135245
2022-04-22,57.400001525878906,60.5,57.099998474121094,57.5,57.37467956542969,75218
2022-04-25,55.900001525878906,58.400001525878906,54.599998474121094,56.95000076293945,56.82588195800781,61157
2022-04-26,58.25,58.849998474121094,56.0,56.099998474121094,55.97772979736328,34703
2022-04-27,56.099998474121094,56.099998474121094,51.75,52.400001525878906,52.28580093383789,43170
2022-04-28,53.5,54.25,51.349998474121094,51.70000076293945,51.58732223510742,35459
2022-04-29,53.0,59.599998474121094,52.04999923706055,56.79999923706055,56.67620849609375,130717
2022-05-04,58.849998474121094,59.25,54.349998474121094,54.650001525878906,54.5308952331543,38795
2022-05-05,56.20000076293945,56.650001525878906,52.79999923706055,53.150001525878906,53.03416442871094,42361
2022-05-06,51.5,53.54999923706055,50.70000076293945,53.04999923706055,52.93437957763672,49500
2022-05-09,54.95000076293945,54.95000076293945,48.29999923706055,50.150001525878906,50.04069900512695,80194
2022-05-10,50.900001525878906,52.099998474121094,48.650001525878906,49.349998474121094,49.2424430847168,46948
2022-05-11,48.95000076293945,53.45000076293945,48.099998474121094,49.45000076293945,49.342227935791016,56258
2022-05-12,45.0,48.5,44.45000076293945,45.400001525878906,45.30105209350586,84993
2022-05-13,49.79999923706055,51.099998474121094,48.650001525878906,49.75,49.64157485961914,51380
2022-05-16,50.5,57.5,50.5,54.099998474121094,53.98208999633789,104884
2022-05-17,57.099998474121094,57.099998474121094,52.45000076293945,53.75,53.63285446166992,50481
2022-05-18,53.849998474121094,55.5,53.150001525878906,54.150001525878906,54.031982421875,30308
2022-05-19,51.599998474121094,59.900001525878906,51.599998474121094,55.5,55.3790397644043,122060
2022-05-20,58.0,58.25,56.400001525878906,56.849998474121094,56.726097106933594,25837
2022-05-23,56.5,63.79999923706055,56.5,63.349998474121094,63.21192932128906,261148
2022-05-24,65.5,65.55000305175781,59.900001525878906,61.400001525878906,61.26618194580078,173693
2022-05-25,62.900001525878906,63.349998474121094,55.099998474121094,55.599998474121094,55.47882080078125,163889
2022-05-26,55.5,57.400001525878906,53.099998474121094,56.70000076293945,56.5764274597168,44413
2022-05-27,57.70000076293945,61.599998474121094,56.54999923706055,59.04999923706055,58.921302795410156,81595
2022-05-30,59.95000076293945,60.25,58.25,58.5,58.372501373291016,44205
2022-05-31,57.150001525878906,58.5,54.70000076293945,56.099998474121094,55.97772979736328,80372
2022-06-01,56.650001525878906,57.400001525878906,55.599998474121094,56.25,56.127403259277344,58908
2022-06-02,56.150001525878906,60.79999923706055,55.54999923706055,58.25,58.123046875,86963
2022-06-03,59.04999923706055,60.04999923706055,56.400001525878906,57.25,57.12522888183594,36236
2022-06-06,56.54999923706055,62.650001525878906,56.54999923706055,61.29999923706055,61.16639709472656,145759
2022-06-07,62.400001525878906,64.25,59.650001525878906,61.900001525878906,61.76509475708008,100063
2022-06-08,62.45000076293945,63.79999923706055,59.599998474121094,60.5,60.36814498901367,69067
2022-06-09,59.70000076293945,60.79999923706055,57.900001525878906,58.400001525878906,58.27272415161133,55212
2022-06-10,57.5,59.70000076293945,57.5,58.25,58.123046875,57740
2022-06-13,55.5,57.0,54.75,56.400001525878906,56.27708053588867,58584
2022-06-14,56.650001525878906,59.45000076293945,56.20000076293945,57.54999923706055,57.4245719909668,39599
2022-06-15,57.900001525878906,58.04999923706055,57.099998474121094,57.400001525878906,57.274898529052734,7156
2022-06-16,58.95000076293945,59.400001525878906,52.45000076293945,53.150001525878906,53.03416442871094,66911
2022-06-17,54.0,54.04999923706055,50.400001525878906,51.599998474121094,51.4875373840332,53797
2022-06-20,53.45000076293945,53.45000076293945,45.5,46.25,46.149200439453125,44032
2022-06-21,45.099998474121094,52.650001525878906,45.099998474121094,51.5,51.38775634765625,38412
2022-06-22,53.900001525878906,53.900001525878906,49.650001525878906,50.150001525878906,50.04069900512695,19750
2022-06-23,51.25,54.79999923706055,50.45000076293945,53.54999923706055,53.433292388916016,24666
2022-06-24,52.20000076293945,55.29999923706055,52.20000076293945,52.95000076293945,52.834598541259766,49906
2022-06-27,54.70000076293945,55.0,53.20000076293945,53.79999923706055,53.682743072509766,14824
